dimension,epsilon,delta_t,seed,escaped,escape_index,target_hit,outer_hit,escape_time,attempted_steps,rejected_steps
2,0.15730762877905569,0.0004949138014417839,1560470745,True,0,True,False,0.003751399124291447,8,0
2,0.15730762877905569,0.0004949138014417839,2319664484,True,0,True,False,0.015263323599598755,31,0
2,0.15730762877905569,0.0004949138014417839,851544875,True,0,True,False,0.12296560784009195,249,0
2,0.15730762877905569,0.0004949138014417839,100588118,True,0,True,False,0.010038261985946508,21,0
2,0.15730762877905569,0.0004949138014417839,3492973902,True,0,True,False,0.2843141361238532,575,0
2,0.15730762877905569,0.0004949138014417839,890429022,True,0,True,False,0.05841673312027052,119,4
2,0.15730762877905569,0.0004949138014417839,525150554,True,0,True,False,0.0027471192149876736,6,0
2,0.15730762877905569,0.0004949138014417839,15293804,True,0,True,False,0.005506527781103286,12,0
2,0.15730762877905569,0.0004949138014417839,2352465244,True,1,False,True,0.09847547860336094,199,10
2,0.15730762877905569,0.0004949138014417839,3716527539,True,0,True,False,0.017925611908917154,37,1
2,0.15730762877905569,0.0004949138014417839,2165201792,True,0,True,False,0.003900811177292544,8,0
2,0.15730762877905569,0.0004949138014417839,3321233700,True,0,True,False,0.11388664793039084,231,1
2,0.15730762877905569,0.0004949138014417839,510539978,True,0,True,False,0.17604925406148533,356,8
2,0.15730762877905569,0.0004949138014417839,4261217782,True,0,True,False,0.10808452491912199,219,1
2,0.15730762877905569,0.0004949138014417839,1184577921,True,0,True,False,0.050400016298275355,102,7
2,0.15730762877905569,0.0004949138014417839,531619612,True,0,True,False,0.010808435291746804,22,0
2,0.15730762877905569,0.0004949138014417839,724235025,True,0,True,False,0.025087421346021748,51,1
2,0.15730762877905569,0.0004949138014417839,19673295,True,0,True,False,0.17003088889251747,344,2
2,0.15730762877905569,0.0004949138014417839,2028360211,True,1,False,True,0.2700508152950263,546,0
2,0.15730762877905569,0.0004949138014417839,669696576,True,0,True,False,0.17402431477924216,352,12
2,0.15730762877905569,0.0004949138014417839,153091116,True,1,False,True,0.2363421381635289,478,6
2,0.15730762877905569,0.0004949138014417839,103216876,True,0,True,False,0.006109151148812214,13,0
2,0.15730762877905569,0.0004949138014417839,2968482541,True,0,True,False,0.0035031637914672634,8,0
2,0.15730762877905569,0.0004949138014417839,3244411530,True,1,False,True,0.0913957847826505,185,0
2,0.15730762877905569,0.0004949138014417839,3609836130,True,1,False,True,0.16531397559433986,335,0
2,0.15730762877905569,0.0004949138014417839,4257074010,True,0,True,False,0.009979515825748304,21,0
2,0.15730762877905569,0.0004949138014417839,1232444010,True,0,True,False,0.007787330011536006,16,0
2,0.15730762877905569,0.0004949138014417839,2050862324,True,0,True,False,0.01806624000063542,37,0
2,0.15730762877905569,0.0004949138014417839,1896179958,True,0,True,False,0.009630643036578233,20,0
2,0.15730762877905569,0.0004949138014417839,125590000,True,0,True,False,0.008790577112351662,18,0
2,0.15730762877905569,0.0004949138014417839,1807080907,True,0,True,False,0.0022686865473394526,5,0
2,0.15730762877905569,0.0004949138014417839,887794831,True,1,False,True,0.12398132089866831,251,14
2,0.15730762877905569,0.0004949138014417839,2753921198,True,0,True,False,0.021797687124174518,45,0
2,0.15730762877905569,0.0004949138014417839,1497535127,True,0,True,False,0.04946710749621688,100,0
2,0.15730762877905569,0.0004949138014417839,4288600577,True,0,True,False,0.020941567711716357,43,4
2,0.15730762877905569,0.0004949138014417839,2343015832,True,0,True,False,0.016173546456828235,33,0
2,0.15730762877905569,0.0004949138014417839,1675943300,True,0,True,False,0.035026687970184066,71,1
2,0.15730762877905569,0.0004949138014417839,618672901,True,0,True,False,0.005740082676826511,12,0
2,0.15730762877905569,0.0004949138014417839,919192131,True,1,False,True,0.05418902339777771,110,0
2,0.15730762877905569,0.0004949138014417839,503175422,True,0,True,False,0.01787598111855504,37,0
2,0.15730762877905569,0.0004949138014417839,3965227366,True,1,False,True,0.2051474056600693,415,0
2,0.15730762877905569,0.0004949138014417839,2070071808,True,0,True,False,0.0066329141435809294,14,0
2,0.15730762877905569,0.0004949138014417839,2190595450,True,0,True,False,0.006602297357909876,14,0
2,0.15730762877905569,0.0004949138014417839,1638620264,True,0,True,False,0.008686781186228414,18,0
2,0.15730762877905569,0.0004949138014417839,792492688,True,1,False,True,0.23700535225060626,479,12
2,0.15730762877905569,0.0004949138014417839,1691905557,True,1,False,True,0.22558174959751684,456,0
2,0.15730762877905569,0.0004949138014417839,658397435,True,0,True,False,0.28483010076502013,576,0
2,0.15730762877905569,0.0004949138014417839,2620311894,True,0,True,False,0.012827480658184301,26,0
2,0.15730762877905569,0.0004949138014417839,662188948,True,1,False,True,0.34216199763377697,692,6
2,0.15730762877905569,0.0004949138014417839,703446749,True,0,True,False,0.08165944083360986,165,0
2,0.15730762877905569,0.0004949138014417839,4059069581,True,0,True,False,0.03486169273641553,71,0
2,0.15730762877905569,0.0004949138014417839,2647087614,True,1,False,True,0.17803383010722285,360,11
2,0.15730762877905569,0.0004949138014417839,3341363334,True,0,True,False,0.014827405792603627,30,0
2,0.15730762877905569,0.0004949138014417839,2263103796,True,1,False,True,0.3354518347898248,678,26
2,0.15730762877905569,0.0004949138014417839,4093897807,True,0,True,False,0.046898211576439856,95,5
2,0.15730762877905569,0.0004949138014417839,40483570,True,0,True,False,0.09241871231509108,187,0
2,0.15730762877905569,0.0004949138014417839,3660988194,True,0,True,False,0.012483160578876482,26,1
2,0.15730762877905569,0.0004949138014417839,3530440113,True,0,True,False,0.30811440086573394,623,22
2,0.15730762877905569,0.0004949138014417839,1443036750,True,0,True,False,0.3307831727612385,669,22
2,0.15730762877905569,0.0004949138014417839,3270613772,True,0,True,False,0.0038291753728095785,8,0
2,0.15730762877905569,0.0004949138014417839,554216386,True,0,True,False,0.1485906784660709,301,0
2,0.15730762877905569,0.0004949138014417839,3205281769,True,1,False,True,0.3067481810868728,620,5
2,0.15730762877905569,0.0004949138014417839,761744195,True,0,True,False,0.008372129812028626,17,1
2,0.15730762877905569,0.0004949138014417839,3115781101,True,1,False,True,0.16166920467665036,327,2
2,0.15730762877905569,0.0004949138014417839,493259017,True,0,True,False,0.20684394534766667,418,0
2,0.15730762877905569,0.0004949138014417839,1857239631,True,0,True,False,0.045171973741378914,92,6
2,0.15730762877905569,0.0004949138014417839,3269652584,True,1,False,True,0.09436504527922661,191,0
2,0.15730762877905569,0.0004949138014417839,4128360825,True,0,True,False,0.045312606906985346,92,1
2,0.15730762877905569,0.0004949138014417839,548072336,True,0,True,False,0.008322999183323942,17,0
2,0.15730762877905569,0.0004949138014417839,240150293,True,0,True,False,0.06474153000960405,131,0
2,0.15730762877905569,0.0004949138014417839,594919301,True,1,False,True,0.135429590980976,274,6
2,0.15730762877905569,0.0004949138014417839,758972392,True,1,False,True,0.18955179057969954,383,2
2,0.15730762877905569,0.0004949138014417839,3494145859,True,0,True,False,0.06389967675510692,130,0
2,0.15730762877905569,0.0004949138014417839,3556024947,True,0,True,False,0.0316465413206499,64,0
2,0.15730762877905569,0.0004949138014417839,1002169882,True,0,True,False,0.033119696917113174,67,0
2,0.15730762877905569,0.0004949138014417839,1420592714,True,1,False,True,0.15914281698024088,322,0
2,0.15730762877905569,0.0004949138014417839,3246571452,True,0,True,False,0.003283246288359089,7,0
2,0.15730762877905569,0.0004949138014417839,1435865794,True,1,False,True,0.07992509685836391,162,0
2,0.15730762877905569,0.0004949138014417839,2709386248,True,0,True,False,0.010310836594349917,21,0
2,0.15730762877905569,0.0004949138014417839,3446681863,True,0,True,False,0.07610700602802158,154,1
2,0.15730762877905569,0.0004949138014417839,2840268965,True,0,True,False,0.023370199419514404,48,3
2,0.15730762877905569,0.0004949138014417839,3062326894,True,0,True,False,0.00939635875268104,19,0
2,0.15730762877905569,0.0004949138014417839,1989747147,True,1,False,True,0.0770335084926043,156,6
2,0.15730762877905569,0.0004949138014417839,3484878118,True,0,True,False,0.045189837806418026,92,1
2,0.15730762877905569,0.0004949138014417839,1236694088,True,0,True,False,0.009830107112724284,20,0
2,0.15730762877905569,0.0004949138014417839,3613905296,True,0,True,False,0.002175310140384689,5,0
2,0.15730762877905569,0.0004949138014417839,602425994,True,0,True,False,0.028707772632614946,59,0
2,0.15730762877905569,0.0004949138014417839,4282624457,True,0,True,False,0.0032406694378540137,7,0
2,0.15730762877905569,0.0004949138014417839,1168123936,True,0,True,False,0.01922874219908185,39,0
2,0.15730762877905569,0.0004949138014417839,3045576096,True,0,True,False,0.01240306398990625,26,8
2,0.15730762877905569,0.0004949138014417839,891090926,True,1,False,True,0.13319079006532836,270,14
2,0.15730762877905569,0.0004949138014417839,2806105837,True,0,True,False,0.0063420966432787985,13,0
2,0.15730762877905569,0.0004949138014417839,420103082,True,1,False,True,0.18632458580216374,377,0
2,0.15730762877905569,0.0004949138014417839,3289710661,True,0,True,False,0.020268065679906234,41,0
2,0.15730762877905569,0.0004949138014417839,3179346675,True,0,True,False,0.020860744187618973,43,0
2,0.15730762877905569,0.0004949138014417839,754493841,True,0,True,False,0.07002018831744967,142,4
2,0.15730762877905569,0.0004949138014417839,2585415859,True,0,True,False,0.05957411741352371,121,0
2,0.15730762877905569,0.0004949138014417839,4037329986,True,1,False,True,0.07407810231570804,150,0
2,0.15730762877905569,0.0004949138014417839,2950617418,True,0,True,False,0.0015819275034853095,4,0
2,0.15730762877905569,0.0004949138014417839,1568316916,True,1,False,True,0.16376473440310335,331,0
2,0.15730762877905569,0.0004949138014417839,3515903595,True,1,False,True,0.3359919613611683,679,20
2,0.15730762877905569,0.0004949138014417839,1848208118,True,0,True,False,0.005755964096518171,12,0
2,0.15730762877905569,0.0004949138014417839,2524079762,True,0,True,False,0.00839437227702824,17,0
2,0.15730762877905569,0.0004949138014417839,564903203,True,0,True,False,0.0023924854031362594,5,0
2,0.15730762877905569,0.0004949138014417839,2200630419,True,0,True,False,0.15257823047856986,309,5
2,0.15730762877905569,0.0004949138014417839,3417172032,True,0,True,False,0.011911056142394417,25,0
2,0.15730762877905569,0.0004949138014417839,298590794,True,0,True,False,0.05265233643770388,107,0
2,0.15730762877905569,0.0004949138014417839,636711923,True,1,False,True,0.13618609005753168,276,18
2,0.15730762877905569,0.0004949138014417839,1789913071,True,0,True,False,0.01405879677297296,29,1
2,0.15730762877905569,0.0004949138014417839,4273528999,True,0,True,False,0.005799920776394915,12,0
2,0.15730762877905569,0.0004949138014417839,1916573135,True,0,True,False,0.019310961382737604,40,0
2,0.15730762877905569,0.0004949138014417839,464844414,True,1,False,True,0.054561501439173425,111,0
2,0.15730762877905569,0.0004949138014417839,2161200114,True,0,True,False,0.09291040193471292,188,0
2,0.15730762877905569,0.0004949138014417839,2172481410,True,1,False,True,0.23488367672953492,475,23
2,0.15730762877905569,0.0004949138014417839,1832926262,True,0,True,False,0.17887042122920332,362,13
2,0.15730762877905569,0.0004949138014417839,2269022187,True,0,True,False,0.003613421922177364,8,0
2,0.15730762877905569,0.0004949138014417839,1724681386,True,1,False,True,0.05721321057205431,116,0
2,0.15730762877905569,0.0004949138014417839,4104278165,True,0,True,False,0.022510444421143822,46,0
2,0.15730762877905569,0.0004949138014417839,1157007869,True,0,True,False,0.010865322402017485,22,0
2,0.15730762877905569,0.0004949138014417839,2786050839,True,1,False,True,0.05581874939512858,113,0
2,0.15730762877905569,0.0004949138014417839,1093587884,True,0,True,False,0.014733179086862452,30,0
2,0.15730762877905569,0.0004949138014417839,1233163820,True,0,True,False,0.0030217001008603795,7,0
2,0.15730762877905569,0.0004949138014417839,887673852,True,0,True,False,0.05139343234339764,104,11
2,0.15730762877905569,0.0004949138014417839,2900054835,True,0,True,False,0.00711037339981697,15,0
2,0.15730762877905569,0.0004949138014417839,563502362,True,0,True,False,0.03735911419504252,76,1
2,0.15730762877905569,0.0004949138014417839,2431789168,True,0,True,False,0.04233563528023349,86,1
2,0.15730762877905569,0.0004949138014417839,1682321054,True,0,True,False,0.003328557597581713,7,0
2,0.15730762877905569,0.0004949138014417839,2173589092,True,1,False,True,0.09689459418237072,196,0
2,0.15730762877905569,0.0004949138014417839,1098046589,True,1,False,True,0.12153841866954583,246,0
2,0.15730762877905569,0.0004949138014417839,3202180695,True,1,False,True,0.19122041304499166,387,9
2,0.15730762877905569,0.0004949138014417839,2104813988,True,0,True,False,0.004302433029204821,9,0
2,0.15730762877905569,0.0004949138014417839,1200221126,True,1,False,True,0.0632126617793262,128,0
2,0.15730762877905569,0.0004949138014417839,2592383756,True,1,False,True,0.4721288578037782,954,19
2,0.15730762877905569,0.0004949138014417839,1310903001,True,0,True,False,0.02244134275915586,46,0
2,0.15730762877905569,0.0004949138014417839,2992797489,True,0,True,False,0.10293633086311307,208,1
2,0.15730762877905569,0.0004949138014417839,2029505747,True,0,True,False,0.017127694052987013,35,3
2,0.15730762877905569,0.0004949138014417839,3620227017,True,0,True,False,0.010694010413791104,22,0
2,0.15730762877905569,0.0004949138014417839,4192937542,True,1,False,True,0.04937241265882097,100,0
2,0.15730762877905569,0.0004949138014417839,2664369992,True,1,False,True,0.14052351312409975,284,0
2,0.15730762877905569,0.0004949138014417839,1990981207,True,1,False,True,0.11731387916946774,238,3
2,0.15730762877905569,0.0004949138014417839,2069053566,True,0,True,False,0.0038752768918586633,8,0
2,0.15730762877905569,0.0004949138014417839,3604006119,True,0,True,False,0.033596218586497625,68,1
2,0.15730762877905569,0.0004949138014417839,3980664779,True,0,True,False,0.009514904002875454,20,0
2,0.15730762877905569,0.0004949138014417839,4144976732,True,0,True,False,0.010265188291225134,21,0
2,0.15730762877905569,0.0004949138014417839,1469764929,True,0,True,False,0.003109471556768435,7,0
2,0.15730762877905569,0.0004949138014417839,347545742,True,1,False,True,0.2521354997076523,510,7
2,0.15730762877905569,0.0004949138014417839,1204788857,True,1,False,True,0.27165584958222905,549,6
2,0.15730762877905569,0.0004949138014417839,2927123577,True,1,False,True,0.1827131435045897,370,0
2,0.15730762877905569,0.0004949138014417839,3721951041,True,1,False,True,0.39064004994619034,790,2
2,0.15730762877905569,0.0004949138014417839,2114942283,True,1,False,True,0.08703161019509777,176,0
2,0.15730762877905569,0.0004949138014417839,4174533273,True,0,True,False,0.018265123364362333,37,0
2,0.15730762877905569,0.0004949138014417839,1585155404,True,1,False,True,0.1443983487902838,292,0
2,0.15730762877905569,0.0004949138014417839,76893323,True,1,False,True,0.0893510950070023,181,1
2,0.15730762877905569,0.0004949138014417839,2373589584,True,1,False,True,0.1188687203242044,241,15
2,0.15730762877905569,0.0004949138014417839,4024089908,True,1,False,True,0.24661484257020086,499,0
2,0.15730762877905569,0.0004949138014417839,3245851203,True,1,False,True,0.26243845765085394,531,0
2,0.15730762877905569,0.0004949138014417839,1603210992,True,0,True,False,0.012536904886020307,26,0
2,0.15730762877905569,0.0004949138014417839,3695685548,True,0,True,False,0.32410044000595356,655,0
2,0.15730762877905569,0.0004949138014417839,4092251123,True,0,True,False,0.6802604213499377,1375,66
2,0.15730762877905569,0.0004949138014417839,3643194785,True,0,True,False,0.006163631650275455,13,0
2,0.15730762877905569,0.0004949138014417839,1260384773,True,1,False,True,0.14020754072700503,284,9
2,0.15730762877905569,0.0004949138014417839,3357462139,True,0,True,False,0.0037831458227719226,8,0
2,0.15730762877905569,0.0004949138014417839,853165929,True,1,False,True,0.12158591078626314,246,0
2,0.15730762877905569,0.0004949138014417839,3969512699,True,0,True,False,0.0034148561292369757,7,0
2,0.15730762877905569,0.0004949138014417839,1314833788,True,1,False,True,0.3560772498183853,720,6
2,0.15730762877905569,0.0004949138014417839,1059507816,True,0,True,False,0.00543336718682289,11,0
2,0.15730762877905569,0.0004949138014417839,1312990025,True,0,True,False,0.00822866055926371,17,0
2,0.15730762877905569,0.0004949138014417839,1440847162,True,0,True,False,0.003423162008813399,7,0
2,0.15730762877905569,0.0004949138014417839,854094879,True,1,False,True,0.06436072185087201,131,0
2,0.15730762877905569,0.0004949138014417839,4268953546,True,0,True,False,0.0058105726852774875,12,0
2,0.15730762877905569,0.0004949138014417839,1292466370,True,0,True,False,0.015016100326659352,31,0
2,0.15730762877905569,0.0004949138014417839,1035316948,True,1,False,True,0.06255023575306513,127,0
2,0.15730762877905569,0.0004949138014417839,1478388464,True,0,True,False,0.08903996542687824,180,4
2,0.15730762877905569,0.0004949138014417839,3602332765,True,0,True,False,0.0576833658658923,117,8
2,0.15730762877905569,0.0004949138014417839,2504067280,True,1,False,True,0.10784379409390224,218,0
2,0.15730762877905569,0.0004949138014417839,3043546280,True,0,True,False,0.01667932130265401,34,1
2,0.15730762877905569,0.0004949138014417839,3006299191,True,0,True,False,0.0113790190586385,23,0
2,0.15730762877905569,0.0004949138014417839,2870856482,True,0,True,False,0.13274569739126155,269,0
2,0.15730762877905569,0.0004949138014417839,1072295335,True,0,True,False,0.17898796258469174,362,6
2,0.15730762877905569,0.0004949138014417839,3746330965,True,1,False,True,0.0672874133854226,136,0
2,0.15730762877905569,0.0004949138014417839,938175997,True,0,True,False,0.003320808860371884,7,0
2,0.15730762877905569,0.0004949138014417839,146698021,True,1,False,True,0.14659593529394221,297,2
2,0.15730762877905569,0.0004949138014417839,1141800134,True,1,False,True,0.04647634666262987,94,0
2,0.15730762877905569,0.0004949138014417839,351435288,True,1,False,True,0.3526018803635142,713,5
2,0.15730762877905569,0.0004949138014417839,3220288243,True,0,True,False,0.034636419454364825,70,1
2,0.15730762877905569,0.0004949138014417839,1394994617,True,0,True,False,0.027295206889883957,56,1
2,0.15730762877905569,0.0004949138014417839,271102991,True,0,True,False,0.0024475978798082186,5,0
2,0.15730762877905569,0.0004949138014417839,2571007043,True,1,False,True,0.20218236818558416,409,0
2,0.15730762877905569,0.0004949138014417839,4035566756,True,0,True,False,0.009870954422360901,20,0
2,0.15730762877905569,0.0004949138014417839,1336064048,True,1,False,True,0.12193206161082795,247,1
2,0.15730762877905569,0.0004949138014417839,4137507203,True,0,True,False,0.0069004312389236875,14,0
2,0.15730762877905569,0.0004949138014417839,3071365689,True,0,True,False,0.06351697026807358,129,0
2,0.15730762877905569,0.0004949138014417839,1191090581,True,0,True,False,0.012788736101503682,26,0
2,0.15730762877905569,0.0004949138014417839,2812018368,True,1,False,True,0.2725884439661225,551,12
2,0.15730762877905569,0.0004949138014417839,4242591914,True,0,True,False,0.010668601763180309,22,1
2,0.15730762877905569,0.0004949138014417839,2569548759,True,0,True,False,0.051202493872974084,104,0
2,0.15730762877905569,0.0004949138014417839,3123917312,True,0,True,False,0.011499882512868854,24,0
2,0.15730762877905569,0.0004949138014417839,831979342,True,0,True,False,0.14813780936102208,300,19
2,0.15730762877905569,0.0004949138014417839,1334299112,True,0,True,False,0.09750824040958278,198,2
2,0.15730762877905569,0.0004949138014417839,1759216294,True,1,False,True,0.0615873469432724,125,0
2,0.15730762877905569,0.0004949138014417839,458238508,True,0,True,False,0.012833119710542542,26,0
2,0.15730762877905569,0.0004949138014417839,3150038394,True,0,True,False,0.021940060939202654,45,0
2,0.15730762877905569,0.0004949138014417839,246034941,True,1,False,True,0.1932064284965955,391,5
2,0.15730762877905569,0.0004949138014417839,2271843701,True,1,False,True,0.206667963095536,418,3
2,0.15730762877905569,0.0004949138014417839,2478065779,True,0,True,False,0.003934868850432456,8,0
2,0.15730762877905569,0.0004949138014417839,144909272,True,1,False,True,0.06332553473369153,128,0
2,0.15730762877905569,0.0004949138014417839,1848828036,True,1,False,True,0.13037792132278583,264,14
2,0.15730762877905569,0.0004949138014417839,3447347658,True,0,True,False,0.007176406191365652,15,0
2,0.15730762877905569,0.0004949138014417839,180419488,True,0,True,False,0.008877393507078411,18,0
2,0.15730762877905569,0.0004949138014417839,950256832,True,0,True,False,0.0029209977602018488,6,0
2,0.15730762877905569,0.0004949138014417839,4294960106,True,0,True,False,0.04306049161618304,88,0
2,0.15730762877905569,0.0004949138014417839,3284786308,True,1,False,True,0.1612818091284986,326,3
2,0.15730762877905569,0.0004949138014417839,773263569,True,0,True,False,0.11256923908370456,228,0
2,0.15730762877905569,0.0004949138014417839,3291408094,True,0,True,False,0.02309574342638953,47,0
2,0.15730762877905569,0.0004949138014417839,4251514986,True,0,True,False,0.007299538871300253,15,0
2,0.15730762877905569,0.0004949138014417839,1469966558,True,1,False,True,0.05225679282170628,106,0
2,0.15730762877905569,0.0004949138014417839,1598533699,True,1,False,True,0.1829613954642866,370,0
2,0.15730762877905569,0.0004949138014417839,2491607704,True,0,True,False,0.008165549778211148,17,0
2,0.15730762877905569,0.0004949138014417839,3163515069,True,1,False,True,0.15113114758310375,306,0
2,0.15730762877905569,0.0004949138014417839,2101877452,True,0,True,False,0.025036699802932574,51,0
2,0.15730762877905569,0.0004949138014417839,1765614705,True,0,True,False,0.009625864481176664,20,0
2,0.15730762877905569,0.0004949138014417839,755648375,True,1,False,True,0.15280097247281194,309,0
2,0.15730762877905569,0.0004949138014417839,2139428666,True,0,True,False,0.0032190443909663998,7,0
2,0.15730762877905569,0.0004949138014417839,2216220038,True,1,False,True,0.1330952459691492,269,1
2,0.15730762877905569,0.0004949138014417839,327809834,True,0,True,False,0.005086582283035867,11,0
2,0.15730762877905569,0.0004949138014417839,4054382170,True,1,False,True,0.06891326894577901,140,3
2,0.15730762877905569,0.0004949138014417839,572863869,True,1,False,True,0.05787555138535446,117,0
2,0.15730762877905569,0.0004949138014417839,3217482051,True,0,True,False,0.0072046825773462685,15,0
2,0.15730762877905569,0.0004949138014417839,3560755076,True,0,True,False,0.011760425040850021,24,0
2,0.15730762877905569,0.0004949138014417839,1346856750,True,0,True,False,0.1374298983640448,278,1
2,0.15730762877905569,0.0004949138014417839,3642875573,True,0,True,False,0.00442644622913938,9,0
2,0.15730762877905569,0.0004949138014417839,3088246296,True,0,True,False,0.11023129847466698,223,4
2,0.15730762877905569,0.0004949138014417839,2811253386,True,0,True,False,0.14282997845975087,289,2
2,0.15730762877905569,0.0004949138014417839,3602569605,True,0,True,False,0.08377986191400262,170,5
2,0.15730762877905569,0.0004949138014417839,3150081707,True,0,True,False,0.009845827597883395,20,0
2,0.15730762877905569,0.0004949138014417839,3161946497,True,0,True,False,0.0874521195891462,177,1
2,0.15730762877905569,0.0004949138014417839,777969690,True,1,False,True,0.1045964770848497,212,7
2,0.15730762877905569,0.0004949138014417839,730136521,True,0,True,False,0.004452205324855704,9,0
2,0.15730762877905569,0.0004949138014417839,3519547222,True,1,False,True,0.3630065178115188,734,15
2,0.15730762877905569,0.0004949138014417839,792100967,True,0,True,False,0.1748175085692185,354,1
2,0.15730762877905569,0.0004949138014417839,2654069634,True,1,False,True,0.15773259241949092,319,0
2,0.15730762877905569,0.0004949138014417839,1033949621,True,1,False,True,0.05516216892777191,112,0
2,0.15730762877905569,0.0004949138014417839,1905405422,True,1,False,True,0.10244600392434045,207,11
2,0.15730762877905569,0.0004949138014417839,1511202928,True,1,False,True,0.09626909317082066,195,8
2,0.15730762877905569,0.0004949138014417839,3155261241,True,1,False,True,0.07299990028127644,148,6
2,0.15730762877905569,0.0004949138014417839,3195575828,True,0,True,False,0.005402412218322279,11,0
2,0.15730762877905569,0.0004949138014417839,3963325339,True,0,True,False,0.008846852023919062,18,0
2,0.15730762877905569,0.0004949138014417839,3940388891,True,1,False,True,0.03750180624516633,76,0
2,0.15730762877905569,0.0004949138014417839,3857488378,True,0,True,False,0.012865667051256666,26,0
2,0.15730762877905569,0.0004949138014417839,1201696744,True,0,True,False,0.012024130481161988,25,0
2,0.15730762877905569,0.0004949138014417839,3051769444,True,0,True,False,0.024805159776767595,51,0
2,0.15730762877905569,0.0004949138014417839,3065479296,True,1,False,True,0.22560805812860146,456,0
2,0.15730762877905569,0.0004949138014417839,2627233368,True,0,True,False,0.04611387392480893,94,1
2,0.15730762877905569,0.0004949138014417839,1019788984,True,1,False,True,0.33430239634695835,676,3
2,0.15730762877905569,0.0004949138014417839,35540480,True,0,True,False,0.006230397668291912,13,0
2,0.15730762877905569,0.0004949138014417839,3635270973,True,1,False,True,0.08773244929408605,178,0
2,0.15730762877905569,0.0004949138014417839,320491925,True,0,True,False,0.022682467403383037,46,4
2,0.15730762877905569,0.0004949138014417839,760403940,True,0,True,False,0.007380836268272018,15,0
2,0.15730762877905569,0.0004949138014417839,133859089,True,1,False,True,0.11649774680809992,236,13
2,0.15730762877905569,0.0004949138014417839,878654256,True,0,True,False,0.273939344622796,554,19
2,0.15730762877905569,0.0004949138014417839,1947347627,True,0,True,False,0.0365748844526189,74,0
2,0.15730762877905569,0.0004949138014417839,2623051077,True,0,True,False,0.00969297853041777,20,0
2,0.15730762877905569,0.0004949138014417839,3405924084,True,1,False,True,0.1993961122445058,403,0
2,0.15730762877905569,0.0004949138014417839,1320511933,True,1,False,True,0.17910626946078242,362,0
2,0.15730762877905569,0.0004949138014417839,4010081292,True,1,False,True,0.09539293146663068,193,11
2,0.15730762877905569,0.0004949138014417839,2461191560,True,1,False,True,0.270082284720823,546,0
2,0.15730762877905569,0.0004949138014417839,10314871,True,0,True,False,0.014044979701567248,29,0
2,0.15730762877905569,0.0004949138014417839,1572127077,True,1,False,True,0.2320773484114272,469,0
2,0.15730762877905569,0.0004949138014417839,2520629553,True,0,True,False,0.012891657526375718,27,3
2,0.15730762877905569,0.0004949138014417839,1873951410,True,1,False,True,0.22589376122567356,457,1
2,0.15730762877905569,0.0004949138014417839,3935225047,True,0,True,False,0.030414838211791428,62,0
2,0.15730762877905569,0.0004949138014417839,241037112,True,0,True,False,0.0014067835335975045,3,0
2,0.15730762877905569,0.0004949138014417839,1853129161,True,0,True,False,0.09779559042639743,198,1
2,0.15730762877905569,0.0004949138014417839,229269402,True,0,True,False,0.05069139162246952,103,0
2,0.15730762877905569,0.0004949138014417839,683175170,True,0,True,False,0.0014939829537856577,4,0
2,0.15730762877905569,0.0004949138014417839,481887394,True,0,True,False,0.012180241371155982,25,0
2,0.15730762877905569,0.0004949138014417839,3016837585,True,1,False,True,0.11215741294572054,227,0
2,0.15730762877905569,0.0004949138014417839,3713311884,True,1,False,True,0.12098634239354812,245,0
2,0.15730762877905569,0.0004949138014417839,795125252,True,1,False,True,0.10656846259503583,216,0
2,0.15730762877905569,0.0004949138014417839,460031695,True,0,True,False,0.053180570252911744,108,3
2,0.15730762877905569,0.0004949138014417839,1555627882,True,0,True,False,0.0028624902921414825,6,0
2,0.15730762877905569,0.0004949138014417839,3496214930,True,0,True,False,0.02143941565112026,44,1
2,0.15730762877905569,0.0004949138014417839,440177295,True,0,True,False,0.006336655234859498,13,0
2,0.15730762877905569,0.0004949138014417839,2296809081,True,1,False,True,0.6514071999665818,1317,2
2,0.15730762877905569,0.0004949138014417839,110465768,True,0,True,False,0.010026695601964647,21,0
2,0.15730762877905569,0.0004949138014417839,59925193,True,1,False,True,0.1388997814687422,281,10
2,0.15730762877905569,0.0004949138014417839,2245894030,True,1,False,True,0.3769150397058618,762,2
2,0.15730762877905569,0.0004949138014417839,397977692,True,0,True,False,0.0039004902037024936,8,0
2,0.15730762877905569,0.0004949138014417839,2050656016,True,0,True,False,0.00630048844696512,13,0
2,0.15730762877905569,0.0004949138014417839,1291030827,True,1,False,True,0.08434850545041069,171,0
2,0.15730762877905569,0.0004949138014417839,1951227355,True,0,True,False,0.053999776105519266,110,1
2,0.15730762877905569,0.0004949138014417839,2741910628,True,0,True,False,0.080499115354384,163,0
2,0.15730762877905569,0.0004949138014417839,19695762,True,1,False,True,0.06239797772253846,127,0
2,0.15730762877905569,0.0004949138014417839,848923732,True,1,False,True,0.25360364411337044,513,2
2,0.15730762877905569,0.0004949138014417839,3256479252,True,0,True,False,0.005434810756951562,11,0
2,0.15730762877905569,0.0004949138014417839,1781857201,True,0,True,False,0.004050527122836313,9,0
2,0.15730762877905569,0.0004949138014417839,3460509467,True,0,True,False,0.15246088214831402,309,2
